13230,2016-2-2 19:01,F,8
101805,2016-2-2 19:02,F,123
13230,2016-2-2 19:03,F,5
101805,2016-2-2 19:04,F,16
104470,2016-2-2 19:06,M,1330
13230,2016-2-2 19:06,F,51
103062,2016-2-2 19:17,M,74
103062,2016-2-2 19:24,M,32
104470,2016-2-2 19:32,M,76
103941,2016-2-2 20:29,F,80
103941,2016-2-2 20:31,F,166
103941,2016-2-2 20:34,F,571
103494,2016-2-2 21:15,M,70
104491,2016-2-2 21:18,M,396
104494,2016-2-2 21:27,F,115
104231,2016-2-2 21:38,M,561
103143,2016-2-2 22:07,M,378
104525,2016-2-2 22:57,M,88
104494,2016-2-2 22:59,F,23
104525,2016-2-2 23:02,M,4
104525,2016-2-2 23:03,M,85
104525,2016-2-2 23:07,M,35
104498,2016-2-2 23:11,M,196
100366,2016-2-2 23:15,M,5
100366,2016-2-2 23:15,M,537
104525,2016-2-2 23:15,M,236
104525,2016-2-2 23:22,M,386
104525,2016-2-2 23:28,M,1939
104525,2016-2-3 0:05,M,175
93698,2016-2-3 0:28,F,9
93698,2016-2-3 0:28,F,9
93698,2016-2-3 0:29,F,47
96258,2016-2-3 1:24,F,22
96258,2016-2-3 1:24,F,8
104605,2016-2-3 1:35,M,72
93698,2016-2-3 1:38,F,666
93698,2016-2-3 1:53,F,49
93698,2016-2-3 1:53,F,118
93698,2016-2-3 1:56,F,83
104605,2016-2-3 1:59,M,476
104605,2016-2-3 2:08,M,380
104498,2016-2-3 7:01,M,71
103157,2016-2-3 8:08,F,516
103157,2016-2-3 8:17,F,375
96258,2016-2-3 9:16,F,470
103419,2016-2-3 9:18,M,20
103419,2016-2-3 9:18,M,20
103419,2016-2-3 9:23,M,90
103215,2016-2-3 9:56,F,9
13230,2016-2-3 10:07,F,3053
104525,2016-2-3 10:07,M,46
104525,2016-2-3 10:08,M,188
104685,2016-2-3 10:54,M,122
104685,2016-2-3 11:00,M,23
104498,2016-2-3 12:26,M,74
104498,2016-2-3 12:50,M,2506
104685,2016-2-3 13:47,M,22
104685,2016-2-3 13:47,M,68
104525,2016-2-3 14:18,M,374
104685,2016-2-3 14:23,M,278
104525,2016-2-3 14:24,M,17
104525,2016-2-3 14:25,M,18
104685,2016-2-3 14:32,M,549
13230,2016-2-3 14:53,F,69
13230,2016-2-3 15:07,F,1627
78378,2016-2-3 15:12,M,619
78378,2016-2-3 15:23,M,61
78378,2016-2-3 15:24,M,3536
13230,2016-2-3 15:35,F,109
103419,2016-2-3 15:35,M,26
103419,2016-2-3 15:36,M,60
13230,2016-2-3 15:37,F,114
103419,2016-2-3 15:37,M,48
103419,2016-2-3 15:39,M,61
13230,2016-2-3 15:39,F,261
103419,2016-2-3 15:43,M,79
13230,2016-2-3 15:55,F,13
103419,2016-2-3 15:56,M,78
13230,2016-2-3 15:57,F,199
103419,2016-2-3 15:57,M,32
13230,2016-2-3 16:00,F,146
13230,2016-2-3 16:03,F,45
13230,2016-2-3 16:04,F,9
13230,2016-2-3 16:04,F,94
13230,2016-2-3 16:06,F,39
13230,2016-2-3 16:10,F,32
13230,2016-2-3 16:11,F,63
13230,2016-2-3 16:15,F,80
13230,2016-2-3 16:17,F,20
26884,2016-2-3 16:27,F,169
1236,2016-2-3 16:28,F,17
1236,2016-2-3 16:29,F,69
1236,2016-2-3 16:30,F,78
1236,2016-2-3 16:32,F,20
26884,2016-2-3 16:32,F,362
1236,2016-2-3 16:32,F,71
13230,2016-2-3 16:34,F,34
13230,2016-2-3 16:35,F,12
13230,2016-2-3 16:35,F,47
1236,2016-2-3 16:50,F,648
104721,2016-2-3 17:10,M,75
1236,2016-2-3 17:10,F,18
104721,2016-2-3 17:13,M,12
1236,2016-2-3 17:15,F,119
1236,2016-2-3 17:17,F,15
1236,2016-2-3 17:18,F,72
1236,2016-2-3 17:20,F,6
104744,2016-2-3 17:55,F,581
104744,2016-2-3 18:05,F,358
103143,2016-2-3 18:06,M,665
104764,2016-2-3 18:09,F,100
104764,2016-2-3 18:12,F,17
103941,2016-2-3 20:09,F,347
103941,2016-2-3 20:16,F,426
96263,2016-2-3 20:32,M,2183
103941,2016-2-3 20:44,F,427
103201,2016-2-3 21:05,M,31
104764,2016-2-3 21:06,F,37
103201,2016-2-3 21:14,M,203
104091,2016-2-3 21:32,M,363
104091,2016-2-3 21:40,M,136
104091,2016-2-3 21:42,M,14
96263,2016-2-3 22:22,M,133
100215,2016-2-3 22:23,M,617
103795,2016-2-3 23:11,M,1228
103233,2016-2-3 23:35,M,395
104491,2016-2-3 23:44,M,234
104885,2016-2-3 23:53,M,148
104885,2016-2-4 0:03,M,584
104885,2016-2-4 0:14,M,1281
104885,2016-2-4 0:46,M,940
84418,2016-2-4 0:52,M,3435
103449,2016-2-4 0:57,M,160
103449,2016-2-4 1:00,M,671
98419,2016-2-4 1:59,F,1973
104965,2016-2-4 2:20,M,99
101382,2016-2-4 2:48,F,70
90426,2016-2-4 6:29,M,14
104744,2016-2-4 7:07,F,270
104744,2016-2-4 7:12,F,17
104744,2016-2-4 7:13,F,301
104744,2016-2-4 7:18,F,652
104885,2016-2-4 8:17,M,273
104885,2016-2-4 8:33,M,422
104885,2016-2-4 8:54,M,60
104885,2016-2-4 8:55,M,7
104885,2016-2-4 8:55,M,9
104885,2016-2-4 9:00,M,749
104885,2016-2-4 9:12,M,438
104885,2016-2-4 9:20,M,1720
102662,2016-2-4 10:02,M,151
102662,2016-2-4 10:04,M,160
102662,2016-2-4 10:07,M,537
104744,2016-2-4 10:16,F,32
104744,2016-2-4 10:16,F,317
104744,2016-2-4 10:22,F,447
104744,2016-2-4 10:30,F,106
104605,2016-2-4 10:30,M,159
104605,2016-2-4 10:33,M,308
1236,2016-2-4 11:09,F,11
1236,2016-2-4 11:09,F,10
1236,2016-2-4 11:10,F,703
1236,2016-2-4 11:22,F,21
1236,2016-2-4 11:22,F,48
102470,2016-2-4 11:34,F,272
102470,2016-2-4 11:39,F,1784
81191,2016-2-4 11:40,M,1001
104967,2016-2-4 12:19,M,236
104967,2016-2-4 12:25,M,36
102802,2016-2-4 12:26,M,174
104967,2016-2-4 12:29,M,613
105104,2016-2-4 12:58,F,355
105104,2016-2-4 13:05,F,32
1236,2016-2-4 14:14,F,1734
25911,2016-2-4 14:30,F,84
103460,2016-2-4 14:31,M,987
102662,2016-2-4 14:45,M,1369
103460,2016-2-4 15:01,M,1295
13230,2016-2-4 15:09,F,1709
104967,2016-2-4 15:16,M,67
102470,2016-2-4 15:40,F,1798
101805,2016-2-4 16:12,F,1896
101806,2016-2-4 16:53,M,1568
13230,2016-2-4 17:27,F,26
13230,2016-2-4 17:27,F,116
105210,2016-2-4 17:30,M,101
13230,2016-2-4 17:31,F,12
13230,2016-2-4 17:32,F,8
13230,2016-2-4 17:58,F,11
101805,2016-2-4 17:58,F,13
