101810,102554,M,F,1454777259,1454777444
97250,104856,M,M,1454777009,1454777429
97250,104856,M,M,1454777429,1454777599
101810,102554,M,F,1454777445,1454777630
101810,102554,M,F,1454777630,1454777725
101810,102554,M,F,1454777527,1454777852
102554,101810,F,M,1454777264,1454777870
101810,102554,M,F,1454777369,1454777919
101810,102554,M,F,1454777963,1454777968
102554,101810,F,M,1454777896,1454777968
102554,101810,F,M,1454777870,1454777895
102554,101810,F,M,1454777413,1454778034
101810,102554,M,F,1454778040,1454778080
97250,104856,M,M,1454777631,1454778121
97250,104856,M,M,1454778123,1454778229
101810,102554,M,F,1454778082,1454778309
101810,102554,M,F,1454778428,1454778438
101810,102554,M,F,1454778487,1454778518
102554,101810,F,M,1454778475,1454778522
96258,82253,F,M,1454782304,
82253,96258,M,,1454782308,
96258,82253,F,M,1454782433,
96258,82253,F,M,1454782956,
82253,96258,M,,1454782956,
96258,82253,F,M,1454783599,
96258,96541,F,M,1454783787,1454783796
96258,96541,F,M,1454783835,1454783840
96258,96541,F,M,1454784033,1454787095
96258,96541,F,M,1454783841,1454785041
96258,96541,F,M,1454793697,1454793706
101810,102554,M,F,1454778439,1454778619
25376,84318,F,,1454859996,
84318,25376,M,F,1454860031,
25376,84318,F,,1454860029,
25376,84318,F,,1454860246,
25376,84318,F,,1454860333,
25376,84318,F,,1454860397,
25376,84318,F,,1454860557,
25376,84318,F,,1454860733,
25376,84318,F,,1454860803,
97250,104856,M,M,1454860617,1454860901
84318,25376,M,F,1454860970,
97250,104856,M,M,1454860925,1454860975
97250,104856,M,M,1454861035,1454861084
97250,104856,M,M,1454861106,1454861197
97250,104856,M,M,1454861237,1454861289
87049,87050,M,F,1454863166,1454863213
87049,87050,M,F,1454863231,1454864476
102686,102674,F,M,1454867764,1454867794
102674,102686,M,F,1454867773,1454867818
102674,102686,M,F,1454867818,1454867843
102686,102674,F,M,1454867824,1454867869
102686,102674,F,M,1454867871,1454867875
102674,102686,M,F,1454867847,1454867877
102674,102686,M,F,1454867886,1454867898
102686,102674,F,M,1454867885,1454867932
102686,102674,F,M,1454867959,1454867984
105943,105955,F,M,1454868380,1454868510
105943,105955,F,M,1454868510,1454868537
105955,105943,M,F,1454868381,1454868538
105955,105943,M,F,1454868547,1454868593
105943,105955,F,M,1454868547,1454868619
105955,105943,M,F,1454868596,1454868619
102686,102674,F,M,1454867983,1454869135
102674,102686,M,F,1454867959,1454869194
102674,102686,M,F,1454869194,1454869234
102674,102686,M,F,1454869259,1454869264
105943,105955,F,M,1454868794,1454869922
105955,105943,M,F,1454868795,1454869918
102674,102686,M,F,1454869235,1454870270
87049,87050,M,F,1454864476,1454864486
87049,87050,M,F,1454935487,1454936347
87049,87050,M,F,1454936847,1454936982
87049,87050,M,F,1454937214,1454937234
87049,87050,M,F,1454937318,1454937325
93698,105209,F,M,1454954643,1454954672
93698,105209,F,M,1454956780,1454956885
93698,105209,F,M,1454957051,1454957056
93698,105209,F,M,1454957060,1454957114
98419,91369,F,M,1455030719,
98419,107141,F,M,1455031568,1455031584
98419,107141,F,M,1455031594,1455032046
100725,98419,M,F,1455032156,1455032211
100725,98419,M,F,1455032352,1455032382
98419,100725,F,M,1455032149,1455032382
100725,98419,M,F,1455032322,1455032527
94610,99946,M,F,1455063607,1455064056
91284,99946,M,F,1455088236,1455088313
91284,99946,M,F,1455088476,1455088766
91284,99946,M,F,1455088902,1455088914
91284,99946,M,F,1455088925,1455088939
91284,105252,M,F,1455095471,1455095484
82253,96258,M,,1455106206,
87081,107512,M,F,1455107702,1455107739
82253,96258,M,,1455109254,
82253,96258,M,,1455109261,
99127,101064,M,M,1455110852,1455110867
99127,101064,M,M,1455110870,1455110995
102767,101259,F,M,1455071212,1455071235
98419,99976,F,M,1455118514,1455118980
98419,99976,F,M,1455119005,1455119024
98419,99976,F,M,1455119050,1455119426
98419,99976,F,M,1455119428,1455119447
96258,82253,F,M,1455107204,
103776,96258,M,F,1455120027,1455120817
96258,103776,F,M,1455120967,1455121001
103776,96258,M,F,1455120869,1455121011
96258,103776,F,M,1455120958,1455121093
103776,96258,M,F,1455120821,1455122156
107643,88589,F,M,1455122788,
103776,96258,M,F,1455121050,1455122865
96258,103776,F,M,1455121094,1455122929
96258,103776,F,M,1455122930,1455122936
107643,88589,F,M,1455123475,
107643,88589,F,M,1455123263,
107643,88589,F,M,1455123924,
107643,88589,F,M,1455124540,
103776,96258,M,F,1455122973,1455124658
107643,88589,F,M,1455124665,
96258,103776,F,M,1455122972,1455125732
96258,103776,F,M,1455125733,1455125735
103776,96258,M,F,1455124661,1455125762
96258,103776,F,M,1455121053,1455122253
80452,100805,M,F,1455158948,1455159223
80452,100805,M,F,1455159226,1455159336
80452,100805,M,F,1455159268,1455159413
87512,87508,F,M,1455158860,1455159507
87512,87508,F,M,1455159579,1455159589
87512,87508,F,M,1455159628,1455159843
80452,100805,M,F,1455160308,1455160319
80452,100805,M,F,1455159838,1455161004
93484,36541,F,M,1455172209,1455172319
93484,36541,F,M,1455172325,1455172480
93484,36541,F,M,1455172323,1455172483
93484,36541,F,M,1455172483,1455172571
93484,36541,F,M,1455172611,1455173025
103776,102565,M,F,1455199690,1455199716
103776,102565,M,F,1455199766,1455199796
103776,102565,M,F,1455199910,1455199963
100725,97603,M,F,1455209583,1455209623
100725,97603,M,F,1455209624,1455209689
100725,97603,M,F,1455209689,1455209744
100725,97603,M,F,1455209885,1455209895
100725,97603,M,F,1455209896,1455209898
100725,97603,M,F,1455209747,1455210188
100725,97603,M,F,1455210126,1455210271
100725,97603,M,F,1455210272,1455210371
100725,97603,M,F,1455210188,1455211374
100725,97603,M,F,1455211374,1455211469
100725,97603,M,F,1455211293,1455211604
100725,97603,M,F,1455210164,1455212711
100725,97603,M,F,1455212706,1455213221
100725,97603,M,F,1455213221,1455213226
104836,99447,M,F,1455238352,1455238739
80666,107388,M,F,1455239127,1455239149
104836,99447,M,F,1455239307,1455241252
106295,107710,F,M,1455264787,1455264890
106459,87063,F,M,1455287271,
